Date,High,Low,Open,Close,Volume,Adj Close
2021-02-03,5.050000190734863,4.869999885559082,4.889999866485596,5.0,562000.0,4.881178855895996
2021-02-04,5.130000114440918,4.989999771118164,5.010000228881836,5.099999904632568,452900.0,4.97880220413208
2021-02-05,5.269999980926514,5.099999904632568,5.110000133514404,5.210000038146973,647300.0,5.086188316345215
2021-02-08,5.170000076293945,5.079999923706055,5.099999904632568,5.119999885559082,420900.0,4.998326778411865
2021-02-09,5.420000076293945,5.179999828338623,5.239999771118164,5.369999885559082,487400.0,5.2423858642578125
2021-02-10,5.53000020980835,5.429999828338623,5.489999771118164,5.46999979019165,399500.0,5.3400092124938965
2021-02-11,5.639999866485596,5.360000133514404,5.389999866485596,5.610000133514404,775400.0,5.476682662963867
2021-02-12,5.929999828338623,5.599999904632568,5.619999885559082,5.78000020980835,1988700.0,5.642642974853516
2021-02-16,6.860000133514404,6.5,6.510000228881836,6.71999979019165,1807800.0,6.560304164886475
2021-02-17,7.03000020980835,6.460000038146973,6.619999885559082,6.519999980926514,2384300.0,6.365056991577148
2021-02-18,6.269999980926514,6.050000190734863,6.139999866485596,6.150000095367432,1702600.0,6.003849983215332
2021-02-19,6.510000228881836,6.289999961853027,6.340000152587891,6.480000019073486,1158600.0,6.326007843017578
2021-02-22,6.460000038146973,6.199999809265137,6.25,6.420000076293945,1151200.0,6.2674336433410645
2021-02-23,6.269999980926514,6.070000171661377,6.260000228881836,6.190000057220459,598900.0,6.042899131774902
2021-02-24,6.329999923706055,6.119999885559082,6.190000057220459,6.28000020980835,460700.0,6.130760669708252
2021-02-25,6.420000076293945,6.179999828338623,6.349999904632568,6.190000057220459,605500.0,6.042899131774902
2021-02-26,6.139999866485596,5.980000019073486,6.119999885559082,6.099999904632568,620600.0,5.955038070678711
2021-03-01,6.340000152587891,6.179999828338623,6.190000057220459,6.28000020980835,388000.0,6.130760669708252
2021-03-02,6.659999847412109,6.420000076293945,6.449999809265137,6.570000171661377,739900.0,6.4138689041137695
2021-03-03,6.75,6.550000190734863,6.599999904632568,6.679999828338623,572000.0,6.521254539489746
2021-03-04,6.659999847412109,6.300000190734863,6.519999980926514,6.409999847412109,811500.0,6.257670879364014
2021-03-05,6.760000228881836,6.5,6.630000114440918,6.739999771118164,887500.0,6.57982873916626
2021-03-08,6.739999771118164,6.610000133514404,6.670000076293945,6.699999809265137,644600.0,6.540779113769531
2021-03-09,6.75,6.630000114440918,6.670000076293945,6.690000057220459,1700700.0,6.531017303466797
2021-03-10,6.840000152587891,6.610000133514404,6.679999828338623,6.809999942779541,1431600.0,6.648165225982666
2021-03-11,7.079999923706055,6.769999980926514,6.869999885559082,7.019999980926514,2555500.0,6.853175163269043
2021-03-12,7.25,6.920000076293945,6.960000038146973,7.150000095367432,1089800.0,6.980085849761963
2021-03-15,7.309999942779541,7.190000057220459,7.25,7.260000228881836,668400.0,7.087471961975098
2021-03-16,7.289999961853027,7.119999885559082,7.289999961853027,7.159999847412109,691700.0,6.989847660064697
2021-03-17,7.449999809265137,7.119999885559082,7.159999847412109,7.400000095367432,1064900.0,7.224144458770752
2021-03-18,7.829999923706055,7.489999771118164,7.53000020980835,7.519999980926514,1123500.0,7.341292858123779
2021-03-19,7.71999979019165,7.449999809265137,7.590000152587891,7.659999847412109,792300.0,7.477965831756592
2021-03-22,7.829999923706055,7.619999885559082,7.730000019073486,7.670000076293945,746400.0,7.487728118896484
2021-03-23,7.349999904632568,6.840000152587891,7.349999904632568,6.880000114440918,1200600.0,6.7165021896362305
2021-03-24,7.110000133514404,6.869999885559082,7.03000020980835,6.880000114440918,734600.0,6.7165021896362305
2021-03-25,7.400000095367432,6.760000228881836,6.889999866485596,7.349999904632568,1107000.0,7.175332546234131
2021-03-26,7.400000095367432,7.079999923706055,7.380000114440918,7.170000076293945,833500.0,6.999610424041748
2021-03-29,7.130000114440918,6.860000133514404,7.130000114440918,6.900000095367432,672500.0,6.736026763916016
2021-03-30,6.889999866485596,6.789999961853027,6.829999923706055,6.840000152587891,446400.0,6.677452564239502
2021-03-31,6.860000133514404,6.619999885559082,6.849999904632568,6.710000038146973,688400.0,6.550541877746582
2021-04-01,6.929999828338623,6.75,6.75,6.860000133514404,431000.0,6.696977138519287
2021-04-05,6.900000095367432,6.619999885559082,6.900000095367432,6.769999980926514,528400.0,6.609116077423096
2021-04-06,7.090000152587891,6.880000114440918,6.980000019073486,6.889999866485596,683700.0,6.726263999938965
2021-04-07,7.139999866485596,6.96999979019165,6.989999771118164,7.110000133514404,635100.0,6.941036224365234
2021-04-08,7.070000171661377,6.929999828338623,7.050000190734863,7.050000190734863,422300.0,6.882462024688721
2021-04-09,7.170000076293945,7.039999961853027,7.090000152587891,7.159999847412109,507900.0,6.989847660064697
2021-04-12,7.110000133514404,6.860000133514404,7.110000133514404,7.010000228881836,832800.0,6.84341287612915
2021-04-13,6.989999771118164,6.829999923706055,6.989999771118164,6.840000152587891,946200.0,6.677452564239502
2021-04-14,7.269999980926514,6.980000019073486,6.980000019073486,7.150000095367432,858500.0,6.980085849761963
2021-04-15,7.25,7.130000114440918,7.190000057220459,7.239999771118164,567000.0,7.067946434020996
2021-04-16,7.739999771118164,7.559999942779541,7.699999809265137,7.659999847412109,755500.0,7.477965831756592
2021-04-19,8.130000114440918,7.849999904632568,7.849999904632568,8.130000114440918,1053200.0,7.93679666519165
2021-04-20,8.020000457763672,7.739999771118164,7.869999885559082,7.880000114440918,1213300.0,7.692737579345703
2021-04-21,8.390000343322754,8.069999694824219,8.119999885559082,8.380000114440918,1327900.0,8.180855751037598
2021-04-22,8.170000076293945,7.920000076293945,8.119999885559082,7.980000019073486,1385500.0,7.790361404418945
2021-04-23,8.260000228881836,8.0600004196167,8.100000381469727,8.229999542236328,565600.0,8.034420013427734
2021-04-26,8.4399995803833,8.3100004196167,8.3100004196167,8.380000114440918,849800.0,8.180855751037598
2021-04-27,8.640000343322754,8.420000076293945,8.539999961853027,8.520000457763672,694100.0,8.31752872467041
2021-04-28,8.84000015258789,8.550000190734863,8.569999694824219,8.760000228881836,925900.0,8.551825523376465
2021-04-29,8.819999694824219,8.569999694824219,8.8100004196167,8.739999771118164,1075400.0,8.532299995422363
2021-04-30,8.779999732971191,8.6899995803833,8.739999771118164,8.699999809265137,599200.0,8.493250846862793
2021-05-03,9.489999771118164,9.050000190734863,9.109999656677246,9.350000381469727,1667000.0,9.12780475616455
2021-05-04,9.390000343322754,9.0,9.270000457763672,9.149999618530273,1577100.0,8.932557106018066
2021-05-05,9.329999923706055,9.0600004196167,9.270000457763672,9.109999656677246,1355600.0,8.89350700378418
2021-05-06,8.850000381469727,8.4399995803833,8.579999923706055,8.84000015258789,1282500.0,8.629923820495605
2021-05-07,9.34000015258789,8.949999809265137,8.979999542236328,9.289999961853027,756500.0,9.069230079650879
2021-05-10,9.680000305175781,9.420000076293945,9.630000114440918,9.449999809265137,1321300.0,9.225427627563477
2021-05-11,9.520000457763672,9.100000381469727,9.15999984741211,9.34000015258789,981500.0,9.1180419921875
2021-05-12,8.930000305175781,8.649999618530273,8.800000190734863,8.699999809265137,1228500.0,8.493250846862793
2021-05-13,8.84000015258789,8.579999923706055,8.59000015258789,8.779999732971191,641400.0,8.571349143981934
2021-05-14,8.90999984741211,8.710000038146973,8.819999694824219,8.880000114440918,671800.0,8.668973922729492
2021-05-17,9.0,8.779999732971191,8.949999809265137,8.960000038146973,740400.0,8.747072219848633
2021-05-18,9.479999542236328,9.3100004196167,9.329999923706055,9.390000343322754,1013500.0,9.166853904724121
2021-05-19,9.770000457763672,9.260000228881836,9.319999694824219,9.65999984741211,1232700.0,9.430437088012695
2021-05-20,10.420000076293945,9.720000267028809,9.930000305175781,10.260000228881836,1751200.0,10.016179084777832
2021-05-21,10.729999542236328,10.199999809265137,10.199999809265137,10.640000343322754,1717500.0,10.3871488571167
2021-05-24,10.890000343322754,10.600000381469727,10.800000190734863,10.75,1561600.0,10.494534492492676
2021-05-25,10.180000305175781,9.899999618530273,10.09000015258789,9.949999809265137,2459600.0,9.713545799255371
2021-05-26,9.739999771118164,9.470000267028809,9.720000267028809,9.609999656677246,2825000.0,9.381625175476074
2021-05-27,9.75,9.520000457763672,9.670000076293945,9.729999542236328,1154900.0,9.498773574829102
2021-05-28,10.010000228881836,9.739999771118164,9.760000228881836,9.970000267028809,1005300.0,9.733070373535156
2021-06-01,10.600000381469727,10.40999984741211,10.529999732971191,10.520000457763672,1315200.0,10.270000457763672
2021-06-02,10.109999656677246,9.869999885559082,10.09000015258789,10.079999923706055,1705600.0,10.079999923706055
2021-06-03,9.979999542236328,9.65999984741211,9.850000381469727,9.8100004196167,1212900.0,9.8100004196167
2021-06-04,10.0600004196167,9.9399995803833,10.010000228881836,10.029999732971191,577800.0,10.029999732971191
2021-06-07,10.369999885559082,10.0600004196167,10.109999656677246,10.260000228881836,677600.0,10.260000228881836
2021-06-08,10.300000190734863,10.119999885559082,10.260000228881836,10.229999542236328,615400.0,10.229999542236328
2021-06-09,10.739999771118164,10.40999984741211,10.449999809265137,10.640000343322754,1047600.0,10.640000343322754
2021-06-10,11.069999694824219,10.880000114440918,10.899999618530273,10.949999809265137,1155400.0,10.949999809265137
2021-06-11,11.180000305175781,10.920000076293945,11.119999885559082,11.09000015258789,940200.0,11.09000015258789
2021-06-14,11.069999694824219,10.609999656677246,10.890000343322754,10.739999771118164,1416200.0,10.739999771118164
2021-06-15,11.079999923706055,10.760000228881836,11.020000457763672,11.020000457763672,1084300.0,11.020000457763672
2021-06-16,11.5,10.979999542236328,10.979999542236328,11.289999961853027,1201700.0,11.289999961853027
2021-06-17,10.899999618530273,10.329999923706055,10.8100004196167,10.569999694824219,1615300.0,10.569999694824219
2021-06-18,10.229999542236328,9.970000267028809,10.130000114440918,10.109999656677246,1540500.0,10.109999656677246
2021-06-21,10.579999923706055,10.1899995803833,10.239999771118164,10.510000228881836,983500.0,10.510000228881836
2021-06-22,10.579999923706055,10.210000038146973,10.260000228881836,10.510000228881836,774300.0,10.510000228881836
2021-06-23,10.600000381469727,10.420000076293945,10.5,10.420000076293945,537800.0,10.420000076293945
2021-06-24,10.75,10.449999809265137,10.539999961853027,10.720000267028809,774600.0,10.720000267028809
2021-06-25,11.390000343322754,11.15999984741211,11.270000457763672,11.180000305175781,1414100.0,11.180000305175781
2021-06-28,11.170000076293945,10.800000190734863,11.149999618530273,10.890000343322754,1229400.0,10.890000343322754
2021-06-29,10.960000038146973,10.739999771118164,10.869999885559082,10.739999771118164,560600.0,10.739999771118164
2021-06-30,11.149999618530273,10.880000114440918,10.9399995803833,11.039999961853027,1499600.0,11.039999961853027
